Wall time,Step,Value
1700662288.8661056,0,0.6650314927101135
1700662320.002163,20,0.5441250801086426
1700662351.651785,40,0.515365481376648
1700662383.7974212,60,0.5072770714759827
1700662415.5404286,80,0.5094661712646484
1700662447.4013927,100,0.4771236181259155
1700662479.2203608,120,0.4741271138191223
1700662511.769791,140,0.47215139865875244
1700662544.3391712,160,0.4581916332244873
1700662575.9359314,180,0.43892863392829895
1700662607.591177,200,0.4169580936431885
1700662639.5789046,220,0.4160371422767639
1700662671.088319,240,0.390775591135025
1700662703.101147,260,0.383752703666687
1700662734.6172016,280,0.37467944622039795
1700662766.735275,300,0.35478711128234863
1700662798.075075,320,0.3425828814506531
1700662832.0476959,340,0.3297123610973358
1700662863.3632984,360,0.31194841861724854
1700662894.8877246,380,0.29415130615234375
1700662927.0325327,400,0.28441938757896423
1700662959.8130963,420,0.264310359954834
1700662990.8026216,440,0.25144198536872864
1700663031.8566287,460,0.25527918338775635
1700663062.7729647,480,0.24129316210746765
1700663123.4532254,500,0.22605562210083008
1700663153.269301,520,0.20690090954303741
1700663184.91068,540,0.207288920879364
1700663216.4904058,560,0.1868208944797516
1700663247.7908692,580,0.18828986585140228
1700663279.3304648,600,0.17403490841388702
1700663311.3154502,620,0.16880472004413605
1700663343.4684117,640,0.1597060263156891
1700663375.022057,660,0.15247991681098938
1700663408.1564188,680,0.14032331109046936
1700663439.993143,700,0.14257457852363586
1700663471.6165738,720,0.13305038213729858
1700663503.4406888,740,0.12350276112556458
1700663535.03049,760,0.11625806987285614
1700663566.93456,780,0.1154463142156601
1700663598.5674021,800,0.10724125057458878
1700663630.5794053,820,0.10501012206077576
1700663662.5942984,840,0.0943550169467926
1700663694.8739867,860,0.07897498458623886
1700663726.679196,880,0.07842856645584106
1700663758.2792196,900,0.07148537039756775
1700663799.9209974,920,0.06446277350187302
1700663831.2276092,940,0.06129174679517746
1700663862.1541374,960,0.057285189628601074
1700663893.916304,980,0.054606832563877106
1700663953.5520413,1000,0.05116879194974899
1700663984.4580154,1020,0.050913576036691666
1700664015.2195525,1040,0.04782484099268913
1700664047.074159,1060,0.04922640696167946
1700664078.609586,1080,0.042762916535139084
1700664110.872069,1100,0.045460499823093414
1700664142.6815846,1120,0.04298507794737816
1700664174.280526,1140,0.04191033914685249
1700664206.7852106,1160,0.03700203821063042
1700664238.897758,1180,0.039092376828193665
1700664269.9590192,1200,0.038438860327005386
1700664301.0248215,1220,0.03720049560070038
1700664332.4590883,1240,0.035605717450380325
1700664364.5629134,1260,0.034161049872636795
1700664396.9689796,1280,0.03630811348557472
1700664429.1975331,1300,0.034214574843645096
1700664460.7533567,1320,0.03450506925582886
1700664492.3295414,1340,0.03592674434185028
1700664530.494398,1360,0.033271223306655884
1700664560.5265076,1380,0.03340385854244232
1700664592.116567,1400,0.031253933906555176
1700664623.2595077,1420,0.03333287313580513
1700664654.076049,1440,0.03252679482102394
1700664685.171344,1460,0.03250788152217865
1700664715.5624924,1480,0.03131750971078873
1700664886.316044,1480,0.033654648810625076
1700664944.9961338,1500,0.030129987746477127
1700664975.1406715,1520,0.03155192732810974
1700665007.1852403,1540,0.03099415823817253
1700665038.3614767,1560,0.030366407707333565
1700665069.890179,1580,0.03116443194448948
1700665102.2350292,1600,0.03221391513943672
1700665134.4169476,1620,0.030049946159124374
1700665166.1824484,1640,0.03031141497194767
1700665198.5729198,1660,0.02707754075527191
1700665231.719952,1680,0.03191114962100983
1700665263.3523533,1700,0.02942804805934429
1700665296.5769806,1720,0.02955435775220394
1700665328.1767626,1740,0.028262970969080925
1700665360.451743,1760,0.029937082901597023
1700665392.0166461,1780,0.028501082211732864
1700665423.7093735,1800,0.026610778644680977
1700665456.4848595,1820,0.03043537028133869
1700665488.6445808,1840,0.02910657785832882
1700665520.9206538,1860,0.028422538191080093
1700665552.6054418,1880,0.026977838948369026
1700665585.219128,1900,0.028174223378300667
1700665616.8535097,1920,0.02796359919011593
1700665658.2542708,1940,0.03222910314798355
1700665688.555779,1960,0.030550621449947357
1700665719.9557562,1980,0.029106099158525467
1700665789.2595227,2000,0.027572140097618103
1700665819.9199345,2020,0.03058764338493347
1700665852.2124088,2040,0.026708725839853287
1700665884.3464756,2060,0.03136591985821724
1700665917.111687,2080,0.028872760012745857
1700665948.8620195,2100,0.028574364259839058
1700665980.7272906,2120,0.02789800986647606
1700666011.8554575,2140,0.02775869145989418
1700666045.2407627,2160,0.026910342276096344
1700666076.5876498,2180,0.03123924322426319
1700666108.2133265,2200,0.03020501881837845
1700666139.8087323,2220,0.028936048969626427
1700666171.3110328,2240,0.02859766222536564
1700666203.2665153,2260,0.029843779280781746
1700666235.0241504,2280,0.029532238841056824
1700666266.6002548,2300,0.029941948130726814
1700666298.7973878,2320,0.030084436759352684
1700666330.2554216,2340,0.0274164080619812
1700666361.5699615,2360,0.03010408580303192
1700666392.6430297,2380,0.03007824718952179
1700666434.9987202,2400,0.028036881238222122
1700666465.7461662,2420,0.028378497809171677
1700666497.7919016,2440,0.027942437678575516
1700666529.2149563,2460,0.028494829311966896
1700666560.2452226,2480,0.027183353900909424
1700666620.2991827,2500,0.030347174033522606
1700666650.4937687,2520,0.028231414034962654
1700666681.7535014,2540,0.03178342804312706
1700666713.9016936,2560,0.027355609461665154
1700666745.8866963,2580,0.031383268535137177
1700666778.1929386,2600,0.02944813296198845
1700666809.9401524,2620,0.029953178018331528
1700666842.078066,2640,0.026520639657974243
1700666873.7400835,2660,0.029669977724552155
1700666905.5398052,2680,0.029607629403471947
1700666937.1659524,2700,0.029557349160313606
1700666968.703617,2720,0.028453340753912926
1700667000.2391658,2740,0.02792360633611679
1700667031.528561,2760,0.030326010659337044
1700667063.0306342,2780,0.028438329696655273
1700667094.7824574,2800,0.029646027833223343
1700667126.765448,2820,0.03131507709622383
1700667165.1809907,2840,0.028851309791207314
1700667195.0025172,2860,0.029624400660395622
1700667226.7967684,2880,0.02777230739593506
1700667257.9993348,2900,0.030116014182567596
1700667287.9895794,2920,0.02945050783455372
1700667318.853286,2940,0.02971729449927807
1700667349.9133625,2960,0.028755784034729004
1700667380.7240367,2980,0.02506459318101406
1700667439.596557,3000,0.03072129189968109
1700667469.3658702,3020,0.02883346937596798
1700667501.7117627,3040,0.028396259993314743
1700667532.2695317,3060,0.029668275266885757
1700667562.7096124,3080,0.028847452253103256
1700667594.5581968,3100,0.029978299513459206
1700667625.1569812,3120,0.0301863681524992
1700667655.5716555,3140,0.029565604403614998
1700667686.3319223,3160,0.030338507145643234
