Wall time,Step,Value
1699948843.4353385,0,0.6648880839347839
1699948887.6014788,20,0.5344371795654297
1699948948.9118242,40,0.5095469355583191
1699949035.980477,60,0.506284236907959
1699949092.24343,80,0.485497385263443
1699949192.015959,100,0.4838449954986572
1699949235.4907572,120,0.4749836325645447
1699949295.8706925,140,0.4607788026332855
1699949384.4190402,160,0.4241175651550293
1699949438.083331,180,0.41442573070526123
1699949539.9025328,200,0.41020676493644714
1699949582.7013514,220,0.3844683766365051
1699949645.5042076,240,0.38021087646484375
1699949731.5835211,260,0.3633297085762024
1699949786.5368993,280,0.3555369973182678
1699949889.1654935,300,0.348021537065506
1699949934.3526556,320,0.3166235685348511
1699949993.9580169,340,0.30474790930747986
1699950084.5601928,360,0.29522591829299927
1699950138.4802861,380,0.2909444570541382
1699950240.4534347,400,0.2835646867752075
1699950285.5826826,420,0.2620081603527069
1699950344.6551967,440,0.26543545722961426
1699950438.97516,460,0.24088092148303986
1699950495.3562655,480,0.24354392290115356
1699950597.8575306,500,0.22727176547050476
1699950639.721352,520,0.2087312638759613
1699950702.1632917,540,0.20968060195446014
1699950789.7844994,560,0.19614556431770325
1699950844.4996428,580,0.1845691055059433
1699950945.2681818,600,0.17628005146980286
1699950989.8123066,620,0.171589195728302
1699951050.0644977,640,0.1616482138633728
1699951138.1338236,660,0.15981832146644592
1699951191.6322472,680,0.1492169350385666
1699951292.3428054,700,0.14349469542503357
1699951334.6275465,720,0.13514256477355957
1699951394.5679653,740,0.12881186604499817
1699951483.1219826,760,0.12314856797456741
1699951536.175754,780,0.11958356201648712
1699951636.9566808,800,0.1143203005194664
1699951679.9730842,820,0.10636154562234879
1699951738.8617308,840,0.10021108388900757
1699951829.6178284,860,0.09398896247148514
1699951883.34502,880,0.08977297693490982
1699951967.5783033,900,0.09006647765636444
1699952036.3889449,920,0.08540771156549454
1699952094.1511333,940,0.07992491126060486
1699952181.9510808,960,0.07887900620698929
1699952236.2667935,980,0.07411447912454605
1699952336.3106349,1000,0.0737132728099823
1699952379.6779644,1020,0.06983182579278946
1699952440.0175495,1040,0.0682392567396164
1699952528.1696398,1060,0.06372199207544327
1699952583.9862328,1080,0.061929866671562195
1699952683.4823005,1100,0.060484420508146286
1699952726.2595985,1120,0.05784641206264496
1699952786.8010209,1140,0.0563865527510643
1699952875.6252108,1160,0.05399041622877121
1699952928.8503358,1180,0.052882008254528046
1699953030.5872633,1200,0.049841854721307755
1699953076.026825,1220,0.05007289722561836
1699953134.7356646,1240,0.049160584807395935
1699953222.1925554,1260,0.047338150441646576
1699953274.7351415,1280,0.04484017193317413
1699953376.4897428,1300,0.043014198541641235
1699953420.5391014,1320,0.0433325432240963
1699953480.6877058,1340,0.04218962416052818
1699953569.6729245,1360,0.039680495858192444
1699953627.4968398,1380,0.0402509830892086
1699953728.287286,1400,0.04110494256019592
1699953771.4033628,1420,0.03998340666294098
1699953833.1765106,1440,0.0370166152715683
1699953921.9727373,1460,0.03738128021359444
1699953977.35083,1480,0.03535984829068184
1699954077.4703162,1500,0.03539647161960602
1699954119.803189,1520,0.035289209336042404
1699954181.3720648,1540,0.03517041355371475
1699954270.396572,1560,0.03434218466281891
1699954324.6459286,1580,0.033073924481868744
1699954424.7879775,1600,0.034467317163944244
1699954466.2114298,1620,0.03248019516468048
1699954527.3301609,1640,0.032430049031972885
1699954614.6096373,1660,0.03289170563220978
1699954668.7696934,1680,0.032190654426813126
1699954770.1076624,1700,0.03040286712348461
1699954813.718153,1720,0.03419182449579239
1699954875.031587,1740,0.030723294243216515
1699954962.9535377,1760,0.028378542512655258
1699955014.920521,1780,0.030383868142962456
1699955114.6672554,1800,0.02866031788289547
1699955169.090351,1820,0.027182236313819885
1699955226.8317583,1840,0.02936515584588051
1699955314.1485956,1860,0.02581026405096054
1699955369.9148111,1880,0.02545180916786194
1699955470.2158384,1900,0.027393925935029984
1699955513.1286528,1920,0.026689641177654266
1699955572.7321098,1940,0.02771027572453022
1699955663.5718715,1960,0.025721047073602676
1699955718.638015,1980,0.02636975422501564
1699955820.9175766,2000,0.026193680241703987
1699955865.0848086,2020,0.026470420882105827
1699955925.5350385,2040,0.02575165033340454
1699956012.1461587,2060,0.027290526777505875
1699956066.7003987,2080,0.02427690103650093
1699956168.3263047,2100,0.025158444419503212
1699956211.7055519,2120,0.026342324912548065
1699956271.4787414,2140,0.025593025609850883
1699956361.0567338,2160,0.025675320997834206
1699956414.692227,2180,0.02400333434343338
1699956518.4504707,2200,0.0253201425075531
1699956562.3845022,2220,0.025138823315501213
1699956621.624787,2240,0.024278348311781883
1699956702.4487193,2260,0.024185823276638985
1699956772.122362,2280,0.023013316094875336
1699956872.901882,2300,0.022228214889764786
1699956915.4201596,2320,0.025467069819569588
1699956977.5942812,2340,0.02486867643892765
1699957064.1344981,2360,0.024798082187771797
1699957119.5368729,2380,0.023701690137386322
1699957220.725079,2400,0.024355515837669373
1699957264.8045366,2420,0.024234505370259285
1699957324.6706867,2440,0.023158207535743713
1699957412.3630893,2460,0.02259615622460842
1699957468.5514076,2480,0.022950435057282448
1699957570.240668,2500,0.023524824529886246
1699957613.7772958,2520,0.023236533626914024
1699957676.1169574,2540,0.024681702256202698
1699957764.3806098,2560,0.025100447237491608
1699957819.0622866,2580,0.022604674100875854
1699957918.519468,2600,0.02375425025820732
1699957962.3590562,2620,0.022743387147784233
1699958022.8736458,2640,0.023125059902668
1699958111.1553044,2660,0.024322746321558952
1699958167.2417455,2680,0.023598993197083473
1699958270.0940235,2700,0.022545721381902695
1699958319.2099009,2720,0.022909842431545258
1699958376.094266,2740,0.02198772132396698
1699958466.1998456,2760,0.022305801510810852
1699958520.3177967,2780,0.02318361960351467
1699958622.0672054,2800,0.022606804966926575
1699958665.6002982,2820,0.02232476882636547
1699958724.7301683,2840,0.022307557985186577
1699958813.7300427,2860,0.023522498086094856
1699958867.411509,2880,0.020662948489189148
1699958969.2869735,2900,0.02397988550364971
1699959014.3549116,2920,0.023637227714061737
1699959074.0516849,2940,0.02123638428747654
1699959164.8018298,2960,0.02236819639801979
1699959219.0483792,2980,0.02320343628525734
1699959319.4605725,3000,0.022376518696546555
1699959363.772996,3020,0.021367711946368217
1699959424.0256257,3040,0.021948162466287613
1699959512.9101639,3060,0.02187756635248661
1699959565.0500288,3080,0.022586291655898094
1699959666.4075456,3100,0.021906709298491478
1699959709.77107,3120,0.022709965705871582
1699959770.0941486,3140,0.021455978974699974
1699959860.0072198,3160,0.02304890751838684
1699959920.2514708,3180,0.022646615281701088
1699960020.9804132,3200,0.022438405081629753
1699960064.904953,3220,0.022405436262488365
1699960127.7758925,3240,0.022082118317484856
1699960215.9106662,3260,0.022865189239382744
1699960270.4494267,3280,0.021047329530119896
1699960373.6299143,3300,0.021964360028505325
1699960416.3159926,3320,0.020317843183875084
1699960478.5212274,3340,0.022959180176258087
1699960563.7706382,3360,0.022487560287117958
1699960622.4480863,3380,0.02306646853685379
1699960722.6893039,3400,0.021887484937906265
