Wall time,Step,Value
1700134592.099539,0,0.6648880839347839
1700134637.879681,20,0.5350854396820068
1700134699.8866801,40,0.5090635418891907
1700134788.559018,60,0.5055491924285889
1700134843.2105446,80,0.4846280515193939
1700134945.9147897,100,0.484136700630188
1700134989.969968,120,0.477034330368042
1700135050.1453674,140,0.4601055383682251
1700135138.1816833,160,0.421683132648468
1700135193.8076735,180,0.41151049733161926
1700135295.2525992,200,0.40917885303497314
1700135337.9574015,220,0.3842237889766693
1700135398.834784,240,0.3846038579940796
1700135488.6573255,260,0.3695296347141266
1700135543.2482836,280,0.3628382384777069
1700135645.834108,300,0.3543796241283417
1700135689.8199968,320,0.32419252395629883
1700135752.9033992,340,0.31005844473838806
1700135841.4458735,360,0.29895496368408203
1700135896.3766584,380,0.2947242259979248
1700135998.3594768,400,0.2865408658981323
1700136041.785608,420,0.26409101486206055
1700136103.7381737,440,0.2631148099899292
1700136197.077009,460,0.24114765226840973
1700136251.6373785,480,0.2443251609802246
1700136352.230597,500,0.22554844617843628
1700136396.0293186,520,0.21215970814228058
1700136457.2828279,540,0.21464039385318756
1700136543.8999689,560,0.20015811920166016
1700136597.7260923,580,0.1894497573375702
1700136699.1962523,600,0.18358483910560608
1700136743.9153862,620,0.17770427465438843
1700136803.8086152,640,0.1680479347705841
1700136892.3845038,660,0.16756439208984375
1700136947.4672043,680,0.15752652287483215
1700137046.8656297,700,0.1524990350008011
1700137092.003702,720,0.1432725340127945
1700137151.31032,740,0.13556484878063202
1700137238.4642334,760,0.12983348965644836
1700137293.3319066,780,0.1259741485118866
1700137393.4993865,800,0.12138840556144714
1700137435.402608,820,0.11393722891807556
1700137496.2487178,840,0.10684111714363098
1700137587.0852423,860,0.10112801194190979
1700137640.3602436,880,0.0953182727098465
1700137725.463336,900,0.09541725367307663
1700137795.6252325,920,0.09057670086622238
1700137852.494883,940,0.08499345183372498
1700137942.7476258,960,0.0830484926700592
1700137997.0838988,980,0.07780411094427109
1700138097.1814244,1000,0.07636989653110504
1700138140.4658005,1020,0.07269077003002167
1700138201.021372,1040,0.07104778289794922
1700138290.3126986,1060,0.06495685875415802
1700138345.0981858,1080,0.06282857060432434
1700138445.4000075,1100,0.060826800763607025
1700138490.650617,1120,0.05775415897369385
1700138550.241739,1140,0.05624227970838547
1700138638.2395372,1160,0.053753774613142014
1700138692.611255,1180,0.05235219746828079
1700138795.216306,1200,0.04875510185956955
1700138837.08628,1220,0.04870042949914932
1700138899.6649213,1240,0.04749215394258499
1700138988.9854727,1260,0.04520020633935928
1700139044.5428517,1280,0.042420051991939545
1700139145.6718273,1300,0.040424175560474396
1700139188.9590473,1320,0.040717996656894684
1700139250.8653305,1340,0.03943958505988121
1700139338.2989979,1360,0.03688730672001839
1700139393.6750011,1380,0.03701291233301163
1700139495.7929168,1400,0.037591125816106796
1700139540.5159216,1420,0.03680696338415146
1700139602.1266742,1440,0.03367074206471443
1700139689.9665732,1460,0.03400469198822975
1700139741.8821087,1480,0.03196293115615845
1700139843.824265,1500,0.03211735561490059
1700139887.8789213,1520,0.03167209029197693
1700139947.5972457,1540,0.030859114602208138
1700140034.4278579,1560,0.030295493081212044
1700140088.8260787,1580,0.02925829216837883
1700140188.1916416,1600,0.030817316845059395
1700140231.4713645,1620,0.028400665149092674
1700140291.9598289,1640,0.02846328169107437
1700140381.2307632,1660,0.02877810411155224
1700140433.9960485,1680,0.02827201969921589
1700140535.9403915,1700,0.025794660672545433
1700140578.2125256,1720,0.03043883666396141
1700140639.97169,1740,0.026942413300275803
1700140728.1433754,1760,0.02549094893038273
1700140783.0098696,1780,0.028751861304044724
1700140881.8575926,1800,0.026949753984808922
1700140934.5793948,1820,0.02579422853887081
1700140994.1382637,1840,0.028557660058140755
1700141080.916796,1860,0.025028085336089134
1700141135.7164636,1880,0.02463742345571518
1700141237.5393968,1900,0.026728397235274315
1700141280.7651064,1920,0.025988275185227394
1700141340.390094,1940,0.02699539065361023
1700141428.7868528,1960,0.025585440918803215
1700141484.3460007,1980,0.02633090317249298
1700141586.0801258,2000,0.025932878255844116
1700141630.0473418,2020,0.026250619441270828
1700141688.8898642,2040,0.025633318349719048
1700141777.7701187,2060,0.026875846087932587
1700141830.6567678,2080,0.023836713284254074
1700141933.109919,2100,0.024782074615359306
1700141977.1163807,2120,0.02640623226761818
1700142037.4576178,2140,0.02583949640393257
1700142127.0439916,2160,0.026073317974805832
1700142181.2943902,2180,0.025119395926594734
1700142281.3005302,2200,0.026249676942825317
1700142325.4627419,2220,0.025978682562708855
1700142387.0070748,2240,0.02545838989317417
1700142467.8956392,2260,0.02484244294464588
1700142539.2509782,2280,0.023660536855459213
1700142639.2328541,2300,0.022476620972156525
1700142682.6499825,2320,0.025542329996824265
1700142742.831688,2340,0.025431500747799873
1700142830.9661674,2360,0.024883534759283066
1700142888.145639,2380,0.024099048227071762
1700142988.5382211,2400,0.024671504274010658
1700143032.3271132,2420,0.024300592020154
1700143095.8312893,2440,0.023678895086050034
1700143180.7949007,2460,0.02300356701016426
1700143235.190982,2480,0.02353840507566929
1700143338.5467155,2500,0.024207068607211113
1700143382.674646,2520,0.023468168452382088
1700143443.7767491,2540,0.025449007749557495
1700143531.6052217,2560,0.025841303169727325
1700143585.815286,2580,0.023112721741199493
