"Step","ancient-microwave-8 - train_loss","ancient-microwave-8 - train_loss__MIN","ancient-microwave-8 - train_loss__MAX"
"82","102.45893096923828","102.45893096923828","102.45893096923828"
"83","62.48643112182617","62.48643112182617","62.48643112182617"
"84","72.06993103027344","72.06993103027344","72.06993103027344"
"85","52.004722595214844","52.004722595214844","52.004722595214844"
"86","58.9035530090332","58.9035530090332","58.9035530090332"
"87","64.41474914550781","64.41474914550781","64.41474914550781"
"88","80.86686706542969","80.86686706542969","80.86686706542969"
"89","48.39546585083008","48.39546585083008","48.39546585083008"
"90","73.95375061035156","73.95375061035156","73.95375061035156"
"91","48.924617767333984","48.924617767333984","48.924617767333984"
"92","58.1048583984375","58.1048583984375","58.1048583984375"
"93","65.1510009765625","65.1510009765625","65.1510009765625"
"94","48.33207321166992","48.33207321166992","48.33207321166992"
"95","43.169498443603516","43.169498443603516","43.169498443603516"
"96","42.65022659301758","42.65022659301758","42.65022659301758"
"97","35.45012283325195","35.45012283325195","35.45012283325195"
"98","39.19048309326172","39.19048309326172","39.19048309326172"
"99","66.20606994628906","66.20606994628906","66.20606994628906"
"100","73.20768737792969","73.20768737792969","73.20768737792969"
"101","34.16987228393555","34.16987228393555","34.16987228393555"
"102","47.756141662597656","47.756141662597656","47.756141662597656"
"103","45.85837936401367","45.85837936401367","45.85837936401367"
"104","49.849369049072266","49.849369049072266","49.849369049072266"
"105","48.763816833496094","48.763816833496094","48.763816833496094"
"106","32.343868255615234","32.343868255615234","32.343868255615234"
"107","44.12216567993164","44.12216567993164","44.12216567993164"
"108","69.54322814941406","69.54322814941406","69.54322814941406"
"109","34.697113037109375","34.697113037109375","34.697113037109375"
"110","51.226226806640625","51.226226806640625","51.226226806640625"
"111","58.11300277709961","58.11300277709961","58.11300277709961"
"112","37.02695846557617","37.02695846557617","37.02695846557617"
"113","38.57438659667969","38.57438659667969","38.57438659667969"
"114","62.39900207519531","62.39900207519531","62.39900207519531"
"115","50.90690231323242","50.90690231323242","50.90690231323242"
"116","41.77100372314453","41.77100372314453","41.77100372314453"
"117","41.02763748168945","41.02763748168945","41.02763748168945"
"118","40.480018615722656","40.480018615722656","40.480018615722656"
"119","70.2245864868164","70.2245864868164","70.2245864868164"
"120","64.09378814697266","64.09378814697266","64.09378814697266"
"121","53.40571975708008","53.40571975708008","53.40571975708008"
"122","39.55048751831055","39.55048751831055","39.55048751831055"
"123","74.25786590576172","74.25786590576172","74.25786590576172"
"124","43.262306213378906","43.262306213378906","43.262306213378906"
"125","51.719303131103516","51.719303131103516","51.719303131103516"
"126","55.117103576660156","55.117103576660156","55.117103576660156"
"127","54.45323944091797","54.45323944091797","54.45323944091797"
"128","70.10011291503906","70.10011291503906","70.10011291503906"
"129","35.87747573852539","35.87747573852539","35.87747573852539"
"130","58.3927001953125","58.3927001953125","58.3927001953125"
"131","32.399818420410156","32.399818420410156","32.399818420410156"
"132","32.82958984375","32.82958984375","32.82958984375"
"133","57.03531265258789","57.03531265258789","57.03531265258789"
"134","36.00253677368164","36.00253677368164","36.00253677368164"
"135","35.75883483886719","35.75883483886719","35.75883483886719"
"136","38.451595306396484","38.451595306396484","38.451595306396484"
"137","40.4649658203125","40.4649658203125","40.4649658203125"
"138","30.177488327026367","30.177488327026367","30.177488327026367"
"139","46.654380798339844","46.654380798339844","46.654380798339844"
"140","36.20131301879883","36.20131301879883","36.20131301879883"
"141","26.299156188964844","26.299156188964844","26.299156188964844"
"142","34.58877182006836","34.58877182006836","34.58877182006836"
"143","39.54701232910156","39.54701232910156","39.54701232910156"
"144","29.981475830078125","29.981475830078125","29.981475830078125"
"145","36.243892669677734","36.243892669677734","36.243892669677734"
"146","42.50120544433594","42.50120544433594","42.50120544433594"
"147","44.720367431640625","44.720367431640625","44.720367431640625"
"148","33.45265579223633","33.45265579223633","33.45265579223633"
"149","42.0479850769043","42.0479850769043","42.0479850769043"
"150","30.21603012084961","30.21603012084961","30.21603012084961"
"151","59.412357330322266","59.412357330322266","59.412357330322266"
"152","31.29700469970703","31.29700469970703","31.29700469970703"
"153","41.81321716308594","41.81321716308594","41.81321716308594"
"154","63.133087158203125","63.133087158203125","63.133087158203125"
"155","115.80990600585938","115.80990600585938","115.80990600585938"
"156","97.37269592285156","97.37269592285156","97.37269592285156"
"157","141.95172119140625","141.95172119140625","141.95172119140625"
"158","50.35416793823242","50.35416793823242","50.35416793823242"
"159","56.07177734375","56.07177734375","56.07177734375"
"160","116.3505859375","116.3505859375","116.3505859375"
"161","67.79322052001953","67.79322052001953","67.79322052001953"
"162","84.64277648925781","84.64277648925781","84.64277648925781"
"163","63.101898193359375","63.101898193359375","63.101898193359375"
"164","72.4227066040039","72.4227066040039","72.4227066040039"
"165","52.61984634399414","52.61984634399414","52.61984634399414"
"166","86.841552734375","86.841552734375","86.841552734375"
"167","70.9670181274414","70.9670181274414","70.9670181274414"
"168","76.1920166015625","76.1920166015625","76.1920166015625"
"169","55.733455657958984","55.733455657958984","55.733455657958984"
"170","46.99584197998047","46.99584197998047","46.99584197998047"
"171","56.01603317260742","56.01603317260742","56.01603317260742"
"172","64.78128814697266","64.78128814697266","64.78128814697266"
"173","60.980865478515625","60.980865478515625","60.980865478515625"
"174","36.22646713256836","36.22646713256836","36.22646713256836"
"175","61.122398376464844","61.122398376464844","61.122398376464844"
"176","41.75347900390625","41.75347900390625","41.75347900390625"
"177","62.739925384521484","62.739925384521484","62.739925384521484"
"178","44.22679901123047","44.22679901123047","44.22679901123047"
"179","32.819541931152344","32.819541931152344","32.819541931152344"
"180","30.176977157592773","30.176977157592773","30.176977157592773"
"181","29.484207153320312","29.484207153320312","29.484207153320312"
"182","43.99562072753906","43.99562072753906","43.99562072753906"
"183","31.320722579956055","31.320722579956055","31.320722579956055"
"184","44.080909729003906","44.080909729003906","44.080909729003906"
"185","24.166072845458984","24.166072845458984","24.166072845458984"
"186","39.890472412109375","39.890472412109375","39.890472412109375"
"187","48.46240234375","48.46240234375","48.46240234375"
"188","47.905616760253906","47.905616760253906","47.905616760253906"
"189","35.486228942871094","35.486228942871094","35.486228942871094"
"190","38.243412017822266","38.243412017822266","38.243412017822266"
"191","26.628433227539062","26.628433227539062","26.628433227539062"
"192","24.309894561767578","24.309894561767578","24.309894561767578"
"193","37.82533264160156","37.82533264160156","37.82533264160156"
"194","34.65214538574219","34.65214538574219","34.65214538574219"
"195","31.193254470825195","31.193254470825195","31.193254470825195"
"196","42.74657440185547","42.74657440185547","42.74657440185547"
"197","40.139259338378906","40.139259338378906","40.139259338378906"
"198","18.589237213134766","18.589237213134766","18.589237213134766"
"199","38.71916198730469","38.71916198730469","38.71916198730469"
"200","30.602392196655273","30.602392196655273","30.602392196655273"
"201","30.57128143310547","30.57128143310547","30.57128143310547"
"202","44.665199279785156","44.665199279785156","44.665199279785156"
"203","36.286014556884766","36.286014556884766","36.286014556884766"
"204","38.750240325927734","38.750240325927734","38.750240325927734"
"205","43.12477111816406","43.12477111816406","43.12477111816406"
"206","33.7606086730957","33.7606086730957","33.7606086730957"
"207","39.03184127807617","39.03184127807617","39.03184127807617"
"208","21.569725036621094","21.569725036621094","21.569725036621094"
"209","23.291383743286133","23.291383743286133","23.291383743286133"
"210","37.153263092041016","37.153263092041016","37.153263092041016"
"211","41.20433807373047","41.20433807373047","41.20433807373047"
"212","38.74219512939453","38.74219512939453","38.74219512939453"
"213","61.72907257080078","61.72907257080078","61.72907257080078"
"214","43.637203216552734","43.637203216552734","43.637203216552734"
"215","42.88737487792969","42.88737487792969","42.88737487792969"
"216","50.4573860168457","50.4573860168457","50.4573860168457"
"217","35.262516021728516","35.262516021728516","35.262516021728516"
"218","50.37569046020508","50.37569046020508","50.37569046020508"
"219","23.38332748413086","23.38332748413086","23.38332748413086"
"220","43.02301025390625","43.02301025390625","43.02301025390625"
"221","49.95664596557617","49.95664596557617","49.95664596557617"
"222","37.061607360839844","37.061607360839844","37.061607360839844"
"223","29.446884155273438","29.446884155273438","29.446884155273438"
"224","32.19491958618164","32.19491958618164","32.19491958618164"
"225","37.87079620361328","37.87079620361328","37.87079620361328"
"226","27.348596572875977","27.348596572875977","27.348596572875977"
"227","29.146913528442383","29.146913528442383","29.146913528442383"
"228","40.45122146606445","40.45122146606445","40.45122146606445"
"229","33.926002502441406","33.926002502441406","33.926002502441406"
"230","35.89583969116211","35.89583969116211","35.89583969116211"
"231","43.465755462646484","43.465755462646484","43.465755462646484"
"232","35.63749694824219","35.63749694824219","35.63749694824219"
"233","43.55293655395508","43.55293655395508","43.55293655395508"
"234","45.16312789916992","45.16312789916992","45.16312789916992"
"235","25.605016708374023","25.605016708374023","25.605016708374023"
"236","23.863380432128906","23.863380432128906","23.863380432128906"
"237","39.32395553588867","39.32395553588867","39.32395553588867"
"238","67.423095703125","67.423095703125","67.423095703125"
"239","23.052976608276367","23.052976608276367","23.052976608276367"
"240","27.34247398376465","27.34247398376465","27.34247398376465"
"241","19.30455207824707","19.30455207824707","19.30455207824707"
"242","40.54673385620117","40.54673385620117","40.54673385620117"
"243","24.231433868408203","24.231433868408203","24.231433868408203"
"244","21.95142936706543","21.95142936706543","21.95142936706543"
"245","36.80096435546875","36.80096435546875","36.80096435546875"
"246","24.381319046020508","24.381319046020508","24.381319046020508"
"247","25.015832901000977","25.015832901000977","25.015832901000977"
"248","38.84410095214844","38.84410095214844","38.84410095214844"
"249","37.71913146972656","37.71913146972656","37.71913146972656"
"250","32.01628112792969","32.01628112792969","32.01628112792969"
"251","28.779075622558594","28.779075622558594","28.779075622558594"
"252","33.625736236572266","33.625736236572266","33.625736236572266"
"253","25.5877628326416","25.5877628326416","25.5877628326416"
"254","30.80821990966797","30.80821990966797","30.80821990966797"
"255","32.499080657958984","32.499080657958984","32.499080657958984"
"256","27.46198081970215","27.46198081970215","27.46198081970215"
"257","39.185272216796875","39.185272216796875","39.185272216796875"
"258","52.15321731567383","52.15321731567383","52.15321731567383"
"259","23.964859008789062","23.964859008789062","23.964859008789062"
"260","54.322593688964844","54.322593688964844","54.322593688964844"
"261","38.57442855834961","38.57442855834961","38.57442855834961"
"262","41.25291442871094","41.25291442871094","41.25291442871094"
"263","44.86885070800781","44.86885070800781","44.86885070800781"
"264","64.12830352783203","64.12830352783203","64.12830352783203"
"265","28.443634033203125","28.443634033203125","28.443634033203125"
"266","46.27401351928711","46.27401351928711","46.27401351928711"
"267","65.45889282226562","65.45889282226562","65.45889282226562"
"268","64.44325256347656","64.44325256347656","64.44325256347656"
"269","41.02890396118164","41.02890396118164","41.02890396118164"
"270","30.455150604248047","30.455150604248047","30.455150604248047"
"271","51.72724151611328","51.72724151611328","51.72724151611328"
"272","41.361846923828125","41.361846923828125","41.361846923828125"
"273","49.24528884887695","49.24528884887695","49.24528884887695"
"274","53.05525207519531","53.05525207519531","53.05525207519531"
"275","27.50066566467285","27.50066566467285","27.50066566467285"
"276","39.9667854309082","39.9667854309082","39.9667854309082"
"277","51.16025924682617","51.16025924682617","51.16025924682617"
"278","31.297901153564453","31.297901153564453","31.297901153564453"
"279","36.178932189941406","36.178932189941406","36.178932189941406"
"280","41.20158386230469","41.20158386230469","41.20158386230469"
"281","32.72372055053711","32.72372055053711","32.72372055053711"
"282","34.701271057128906","34.701271057128906","34.701271057128906"
"283","27.73031234741211","27.73031234741211","27.73031234741211"
"284","33.839656829833984","33.839656829833984","33.839656829833984"
"285","41.3560791015625","41.3560791015625","41.3560791015625"
"286","30.862951278686523","30.862951278686523","30.862951278686523"
"287","51.39969253540039","51.39969253540039","51.39969253540039"
"288","27.182506561279297","27.182506561279297","27.182506561279297"
"289","38.754642486572266","38.754642486572266","38.754642486572266"
"290","26.91217803955078","26.91217803955078","26.91217803955078"
"291","36.200531005859375","36.200531005859375","36.200531005859375"
"292","33.74202346801758","33.74202346801758","33.74202346801758"
"293","33.85778045654297","33.85778045654297","33.85778045654297"
"294","30.25177001953125","30.25177001953125","30.25177001953125"
"295","25.979454040527344","25.979454040527344","25.979454040527344"
"296","35.02109909057617","35.02109909057617","35.02109909057617"
"297","37.1766357421875","37.1766357421875","37.1766357421875"
"298","20.39019012451172","20.39019012451172","20.39019012451172"
"299","38.54431915283203","38.54431915283203","38.54431915283203"
"300","35.475040435791016","35.475040435791016","35.475040435791016"
"301","20.384262084960938","20.384262084960938","20.384262084960938"
"302","56.0711784362793","56.0711784362793","56.0711784362793"
"303","26.03574562072754","26.03574562072754","26.03574562072754"
"304","20.79514503479004","20.79514503479004","20.79514503479004"
"305","42.51644515991211","42.51644515991211","42.51644515991211"
"306","47.861724853515625","47.861724853515625","47.861724853515625"
"307","40.99301528930664","40.99301528930664","40.99301528930664"
"308","85.26837921142578","85.26837921142578","85.26837921142578"
"309","79.45869445800781","79.45869445800781","79.45869445800781"
"310","36.63457489013672","36.63457489013672","36.63457489013672"
"311","50.86886215209961","50.86886215209961","50.86886215209961"
"312","55.751590728759766","55.751590728759766","55.751590728759766"
"313","44.67259979248047","44.67259979248047","44.67259979248047"
"314","70.56388854980469","70.56388854980469","70.56388854980469"
"315","38.400482177734375","38.400482177734375","38.400482177734375"
"316","27.662830352783203","27.662830352783203","27.662830352783203"
"317","43.63856887817383","43.63856887817383","43.63856887817383"
"318","53.101497650146484","53.101497650146484","53.101497650146484"
"319","51.27459716796875","51.27459716796875","51.27459716796875"
"320","68.55206298828125","68.55206298828125","68.55206298828125"
"321","26.951488494873047","26.951488494873047","26.951488494873047"
"322","38.90865707397461","38.90865707397461","38.90865707397461"
"323","45.243797302246094","45.243797302246094","45.243797302246094"
"324","37.365943908691406","37.365943908691406","37.365943908691406"
"325","24.78867530822754","24.78867530822754","24.78867530822754"
"326","25.754545211791992","25.754545211791992","25.754545211791992"
"327","36.923728942871094","36.923728942871094","36.923728942871094"
"328","32.16798400878906","32.16798400878906","32.16798400878906"
"329","27.921234130859375","27.921234130859375","27.921234130859375"
"330","14.753811836242676","14.753811836242676","14.753811836242676"
"331","24.06366729736328","24.06366729736328","24.06366729736328"
"332","26.62791633605957","26.62791633605957","26.62791633605957"
"333","29.077777862548828","29.077777862548828","29.077777862548828"
"334","23.805320739746094","23.805320739746094","23.805320739746094"
"335","19.935420989990234","19.935420989990234","19.935420989990234"
"336","35.618896484375","35.618896484375","35.618896484375"
"337","25.54322624206543","25.54322624206543","25.54322624206543"
"338","19.449142456054688","19.449142456054688","19.449142456054688"
"339","29.931760787963867","29.931760787963867","29.931760787963867"
"340","21.10127830505371","21.10127830505371","21.10127830505371"
"341","20.9312744140625","20.9312744140625","20.9312744140625"
"342","18.65694808959961","18.65694808959961","18.65694808959961"
"343","31.99580192565918","31.99580192565918","31.99580192565918"
"344","22.24274253845215","22.24274253845215","22.24274253845215"
"345","19.393957138061523","19.393957138061523","19.393957138061523"
"346","15.963801383972168","15.963801383972168","15.963801383972168"
"347","20.038677215576172","20.038677215576172","20.038677215576172"
"348","29.11692237854004","29.11692237854004","29.11692237854004"
"349","22.170564651489258","22.170564651489258","22.170564651489258"
"350","33.19219970703125","33.19219970703125","33.19219970703125"
"351","14.937214851379395","14.937214851379395","14.937214851379395"
"352","21.080158233642578","21.080158233642578","21.080158233642578"
"353","27.162918090820312","27.162918090820312","27.162918090820312"
"354","27.025293350219727","27.025293350219727","27.025293350219727"
"355","21.529258728027344","21.529258728027344","21.529258728027344"
"356","34.12553405761719","34.12553405761719","34.12553405761719"
"357","23.13186264038086","23.13186264038086","23.13186264038086"
"358","27.742345809936523","27.742345809936523","27.742345809936523"
"359","27.97652816772461","27.97652816772461","27.97652816772461"
"360","15.429046630859375","15.429046630859375","15.429046630859375"
"361","23.534574508666992","23.534574508666992","23.534574508666992"
"362","24.67142105102539","24.67142105102539","24.67142105102539"
"363","12.689229965209961","12.689229965209961","12.689229965209961"
"364","19.602928161621094","19.602928161621094","19.602928161621094"
"365","15.964242935180664","15.964242935180664","15.964242935180664"
"366","33.694580078125","33.694580078125","33.694580078125"
"367","17.359142303466797","17.359142303466797","17.359142303466797"
"368","32.03474807739258","32.03474807739258","32.03474807739258"
"369","21.21826171875","21.21826171875","21.21826171875"
"370","31.695871353149414","31.695871353149414","31.695871353149414"
"371","20.295799255371094","20.295799255371094","20.295799255371094"
"372","69.1508560180664","69.1508560180664","69.1508560180664"
"373","28.229833602905273","28.229833602905273","28.229833602905273"
"374","54.75890350341797","54.75890350341797","54.75890350341797"
"375","19.87694549560547","19.87694549560547","19.87694549560547"
"376","67.94898223876953","67.94898223876953","67.94898223876953"
"377","34.210784912109375","34.210784912109375","34.210784912109375"
"378","41.16781234741211","41.16781234741211","41.16781234741211"
"379","24.202220916748047","24.202220916748047","24.202220916748047"
"380","51.559722900390625","51.559722900390625","51.559722900390625"
"381","22.54392433166504","22.54392433166504","22.54392433166504"
"382","19.889507293701172","19.889507293701172","19.889507293701172"
"383","36.37137985229492","36.37137985229492","36.37137985229492"
"384","25.610626220703125","25.610626220703125","25.610626220703125"
"385","31.561960220336914","31.561960220336914","31.561960220336914"
"386","25.967071533203125","25.967071533203125","25.967071533203125"
"387","29.50333595275879","29.50333595275879","29.50333595275879"
"388","34.34747314453125","34.34747314453125","34.34747314453125"
"389","30.199674606323242","30.199674606323242","30.199674606323242"
"390","31.392107009887695","31.392107009887695","31.392107009887695"
"391","27.268007278442383","27.268007278442383","27.268007278442383"
"392","26.075820922851562","26.075820922851562","26.075820922851562"
"393","20.067119598388672","20.067119598388672","20.067119598388672"
"394","30.483604431152344","30.483604431152344","30.483604431152344"
"395","29.54140281677246","29.54140281677246","29.54140281677246"
"396","29.918413162231445","29.918413162231445","29.918413162231445"
"397","38.38383102416992","38.38383102416992","38.38383102416992"
"398","23.678314208984375","23.678314208984375","23.678314208984375"
"399","25.91211700439453","25.91211700439453","25.91211700439453"
"400","24.156667709350586","24.156667709350586","24.156667709350586"
"401","23.877838134765625","23.877838134765625","23.877838134765625"
"402","32.522953033447266","32.522953033447266","32.522953033447266"
"403","18.589635848999023","18.589635848999023","18.589635848999023"
"404","22.821338653564453","22.821338653564453","22.821338653564453"
"405","26.502267837524414","26.502267837524414","26.502267837524414"
"406","35.10000991821289","35.10000991821289","35.10000991821289"
"407","18.641193389892578","18.641193389892578","18.641193389892578"
"408","25.316757202148438","25.316757202148438","25.316757202148438"
"409","19.439661026000977","19.439661026000977","19.439661026000977"
"410","27.43227195739746","27.43227195739746","27.43227195739746"
"411","33.2137565612793","33.2137565612793","33.2137565612793"
"412","27.126384735107422","27.126384735107422","27.126384735107422"
"413","30.388347625732422","30.388347625732422","30.388347625732422"
"414","41.571773529052734","41.571773529052734","41.571773529052734"
"415","21.136728286743164","21.136728286743164","21.136728286743164"
"416","26.0330753326416","26.0330753326416","26.0330753326416"
"417","24.828800201416016","24.828800201416016","24.828800201416016"
"418","19.0340633392334","19.0340633392334","19.0340633392334"
"419","23.85208511352539","23.85208511352539","23.85208511352539"
"420","29.738628387451172","29.738628387451172","29.738628387451172"
"421","32.80100631713867","32.80100631713867","32.80100631713867"
"422","18.435081481933594","18.435081481933594","18.435081481933594"
"423","22.62857437133789","22.62857437133789","22.62857437133789"
"424","25.556880950927734","25.556880950927734","25.556880950927734"
"425","25.711341857910156","25.711341857910156","25.711341857910156"
"426","22.415128707885742","22.415128707885742","22.415128707885742"
"427","22.048290252685547","22.048290252685547","22.048290252685547"
"428","27.165639877319336","27.165639877319336","27.165639877319336"
"429","20.545700073242188","20.545700073242188","20.545700073242188"
"430","11.872901916503906","11.872901916503906","11.872901916503906"
"431","21.611188888549805","21.611188888549805","21.611188888549805"
"432","17.1384220123291","17.1384220123291","17.1384220123291"
"433","19.627914428710938","19.627914428710938","19.627914428710938"
"434","23.92949104309082","23.92949104309082","23.92949104309082"
"435","19.686628341674805","19.686628341674805","19.686628341674805"
"436","25.499635696411133","25.499635696411133","25.499635696411133"
"437","20.24034881591797","20.24034881591797","20.24034881591797"
"438","17.298870086669922","17.298870086669922","17.298870086669922"
"439","29.709003448486328","29.709003448486328","29.709003448486328"
"440","25.69817543029785","25.69817543029785","25.69817543029785"
"441","15.368612289428711","15.368612289428711","15.368612289428711"
"442","22.771459579467773","22.771459579467773","22.771459579467773"
"443","23.90732192993164","23.90732192993164","23.90732192993164"
"444","15.706839561462402","15.706839561462402","15.706839561462402"
"445","31.188344955444336","31.188344955444336","31.188344955444336"
"446","16.20685577392578","16.20685577392578","16.20685577392578"
"447","22.456451416015625","22.456451416015625","22.456451416015625"
"448","17.086519241333008","17.086519241333008","17.086519241333008"
"449","13.736169815063477","13.736169815063477","13.736169815063477"
"450","26.440946578979492","26.440946578979492","26.440946578979492"
"451","19.210742950439453","19.210742950439453","19.210742950439453"
"452","26.96702766418457","26.96702766418457","26.96702766418457"
"453","29.314233779907227","29.314233779907227","29.314233779907227"
"454","23.235017776489258","23.235017776489258","23.235017776489258"
"455","27.2500057220459","27.2500057220459","27.2500057220459"
"456","16.550546646118164","16.550546646118164","16.550546646118164"
"457","21.539417266845703","21.539417266845703","21.539417266845703"
"458","18.93182373046875","18.93182373046875","18.93182373046875"
"459","23.39240837097168","23.39240837097168","23.39240837097168"
"460","15.166069984436035","15.166069984436035","15.166069984436035"
"461","30.823562622070312","30.823562622070312","30.823562622070312"
"462","21.407089233398438","21.407089233398438","21.407089233398438"
"463","35.9711799621582","35.9711799621582","35.9711799621582"
"464","18.750892639160156","18.750892639160156","18.750892639160156"
"465","19.284934997558594","19.284934997558594","19.284934997558594"
"466","18.120506286621094","18.120506286621094","18.120506286621094"
"467","23.02813720703125","23.02813720703125","23.02813720703125"
"468","15.532358169555664","15.532358169555664","15.532358169555664"
"469","14.810145378112793","14.810145378112793","14.810145378112793"
"470","20.2503719329834","20.2503719329834","20.2503719329834"
"471","17.08099937438965","17.08099937438965","17.08099937438965"
"472","19.25383758544922","19.25383758544922","19.25383758544922"
"473","19.239259719848633","19.239259719848633","19.239259719848633"
"474","14.939470291137695","14.939470291137695","14.939470291137695"
"475","14.923820495605469","14.923820495605469","14.923820495605469"
"476","17.277639389038086","17.277639389038086","17.277639389038086"
"477","18.119287490844727","18.119287490844727","18.119287490844727"
"478","13.432428359985352","13.432428359985352","13.432428359985352"
"479","13.893950462341309","13.893950462341309","13.893950462341309"
"480","16.09476661682129","16.09476661682129","16.09476661682129"
"481","18.70858383178711","18.70858383178711","18.70858383178711"
"482","11.128276824951172","11.128276824951172","11.128276824951172"
"483","33.8780632019043","33.8780632019043","33.8780632019043"
"484","18.37376594543457","18.37376594543457","18.37376594543457"
"485","35.97221374511719","35.97221374511719","35.97221374511719"
"486","36.19816207885742","36.19816207885742","36.19816207885742"
"487","45.40104293823242","45.40104293823242","45.40104293823242"
"488","34.1202278137207","34.1202278137207","34.1202278137207"
"489","20.097274780273438","20.097274780273438","20.097274780273438"
"490","41.580413818359375","41.580413818359375","41.580413818359375"
"491","25.007349014282227","25.007349014282227","25.007349014282227"
"492","33.531734466552734","33.531734466552734","33.531734466552734"
"493","47.938411712646484","47.938411712646484","47.938411712646484"
"494","43.614139556884766","43.614139556884766","43.614139556884766"
"495","27.905410766601562","27.905410766601562","27.905410766601562"
"496","18.64069175720215","18.64069175720215","18.64069175720215"
"497","30.064573287963867","30.064573287963867","30.064573287963867"
